,SiO2,B2O3,Al2O3,MgO,CaO,BaO,Li2O,Na2O,K2O,ZnO,SrO,PbO,Y2O3,La2O3,TiO2,GeO2,ZrO2,P2O5,nd
4440,0.7038,0.1412,0.0446,0.0019,0.0006,0.0,0.0,0.104,0.0039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.494
4441,0.4802,0.2368,0.0067,0.0,0.0,0.1021,0.1609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.582
4442,0.5999,0.01,0.087,0.0385,0.1976,0.0,0.0,0.004,0.001,0.0,0.0,0.0,0.0,0.0,0.062,0.0,0.0,0.0,1.59
4443,0.6,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.656
4444,0.7373999999999999,0.1017,0.0,0.0,0.0023,0.0056,0.0,0.0969,0.049,0.0,0.0,0.0,0.0,0.0,0.0064,0.0,0.0,0.0,1.52
4445,0.6234000000000001,0.1675,0.0803,0.0,0.0,0.1249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.533
4446,0.6233,0.0,0.0,0.0086,0.0,0.0226,0.0116,0.0593,0.0736,0.0,0.0,0.0,0.0,0.0,0.1823,0.0,0.0169,0.0,1.6254
4447,0.7369,0.0,0.0,0.0,0.1177,0.0,0.0,0.1452999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.521
4448,0.6047,0.0,0.0,0.0,0.0,0.1082,0.0,0.0462,0.0385,0.0644,0.0,0.1342,0.0,0.0,0.0,0.0,0.0,0.0,1.6513
4449,0.4365,0.287,0.0099,0.0,0.024,0.0088,0.1351,0.0109,0.0,0.0083,0.0584,0.0,0.0,0.0165,0.0017,0.0,0.0027,0.0,1.5868
4450,0.6558,0.0,0.0,0.0,0.0,0.0,0.0552,0.1432,0.0,0.0,0.0,0.1445,0.0,0.0,0.0,0.0,0.0,0.0,1.612
4451,0.5586,0.0783,0.0357,0.0752,0.054,0.0,0.0,0.1662,0.0129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.524
4452,0.1399,0.2221,0.0,0.0,0.0,0.133,0.0,0.0,0.0,0.0576999999999999,0.0,0.0,0.0131,0.1389,0.2291,0.0,0.0662,0.0,1.898
4453,0.1623,0.1261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5991,0.0,0.0,0.0,0.0808,0.0183,0.0,0.0079,0.0,1.8923
4454,0.6822,0.0,0.1489,0.0989,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,1.546
4455,0.2087,0.2516,0.0,0.0,0.0,0.2905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1063,0.0960999999999999,0.0,0.0337,0.0,1.792
4456,0.5518,0.0,0.0407,0.0,0.0,0.146,0.0,0.1336999999999999,0.0,0.0815,0.0,0.0,0.0,0.0127,0.0,0.0,0.0336,0.0,1.6
4457,0.5700000000000001,0.24,0.067,0.0546,0.0044,0.0,0.0,0.064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.49
4458,0.5735,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0175,0.0,0.0,0.405,0.0,0.0,0.0,0.0,0.0,0.0,1.805
4459,0.1429,0.2375,0.0,0.0,0.0,0.1037,0.0,0.0,0.0,0.0667,0.0,0.0,0.0,0.1639,0.2133,0.0,0.0676,0.0,1.899
4460,0.2256,0.1519,0.0279999999999999,0.0,0.1086999999999999,0.2075,0.1025,0.0,0.0,0.0386,0.0122,0.0,0.0,0.0,0.0893,0.0,0.0354,0.0,1.718
4461,0.0,0.0,0.1063,0.0,0.0,0.0,0.3859,0.0,0.0,0.0,0.1061,0.0,0.0,0.001,0.0,0.0,0.0,0.3954,1.549
4462,0.5417000000000001,0.0825,0.025,0.0,0.0683,0.0458,0.1495,0.0206,0.0,0.0235,0.0431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.58
4463,0.48,0.13,0.0,0.0,0.04,0.17,0.0,0.03,0.0,0.04,0.04,0.0,0.0,0.04,0.0,0.0,0.02,0.0,1.668
4464,0.1752,0.2268,0.062,0.0521999999999999,0.1314,0.0,0.3524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.59
4465,0.0960999999999999,0.311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3336,0.0,0.0,0.0,0.1241,0.0931,0.0,0.0253,0.0,1.83655
4466,0.768,0.0,0.0,0.0,0.0,0.0,0.0217,0.1258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0844,0.0,1.54
4467,0.5373,0.0,0.0,0.0,0.0,0.0,0.0,0.0085,0.0084,0.0,0.0,0.4403,0.0,0.0,0.0,0.0,0.0,0.0,1.8458
4468,0.0,0.0,0.1001,0.0,0.0,0.1401,0.0,0.0,0.1549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5997,1.537
4469,0.46,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.668
4470,0.6383,0.0,0.1659,0.0171,0.0135,0.0063,0.0874,0.0,0.0,0.0042,0.0,0.0,0.0,0.0,0.0198,0.0,0.0112,0.0363,1.52755
4471,0.0654,0.5259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0367,0.0,0.0,0.0594,0.1956,0.0187,0.0,0.0891,0.0,1.80249
4472,0.0,0.0182,0.0,0.0727,0.0364,0.3636,0.0364,0.0,0.0,0.0727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.6022
4473,0.0,0.0,0.204,0.207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5760000000000001,1.4893
4474,0.471,0.0682,0.0,0.0,0.0714,0.1644,0.0,0.0,0.0,0.1704,0.0,0.0,0.0,0.0,0.0341,0.0,0.0068,0.0,1.70186
4475,0.532,0.0538,0.0376,0.0,0.0894,0.1276,0.0,0.0,0.0,0.0,0.0403,0.0,0.0,0.0256,0.0713,0.0,0.0221,0.0,1.67
4476,0.7072,0.0,0.0058,0.0587,0.095,0.0,0.0,0.1299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52
4477,0.5972999999999999,0.0,0.16,0.0514,0.0323,0.0,0.0,0.1575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5159
4478,0.3174,0.2397,0.0651,0.0,0.0,0.0,0.0,0.0,0.0,0.0231,0.0,0.3002,0.0,0.0365,0.0,0.0,0.0172,0.0,1.77
4479,0.185,0.3661,0.0834,0.0,0.0,0.0,0.175,0.0422,0.0278,0.1205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.558
4480,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,1.512
4481,0.5602,0.0411,0.0139999999999999,0.0,0.0064,0.0583,0.0,0.104,0.0455999999999999,0.0,0.0,0.0,0.0,0.0,0.1704,0.0,0.0,0.0,1.64
4482,0.6291,0.206,0.0616,0.0,0.0,0.0,0.0,0.0,0.0968,0.005,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,1.485
4483,0.7665000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0645,0.0,0.0,0.1689999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.599
4484,0.022,0.6273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0146,0.0127,0.0,0.0530999999999999,0.1914,0.0,0.0,0.071,0.0,1.774
4485,0.1277,0.3204999999999999,0.0,0.0,0.0,0.0,0.0722,0.0,0.0,0.3264,0.0,0.0,0.0424,0.0905,0.0,0.0,0.0203,0.0,1.744
4486,0.2826,0.2452,0.0167,0.0,0.0,0.3302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0672,0.0392,0.0,0.0185,0.0,1.717
4487,0.08,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.669
4488,0.0,0.3923,0.0,0.2419,0.0,0.019,0.0,0.0,0.0,0.0958,0.0,0.0,0.0,0.1137,0.0976,0.0,0.0395,0.0,1.792
4489,0.3241,0.0,0.1222,0.0176,0.0761,0.0453,0.0031,0.0007,0.0,0.1782,0.0013,0.0,0.0,0.0572,0.15,0.0,0.0208,0.0,1.793
4490,0.58,0.0465,0.0946,0.0,0.2445,0.0,0.0,0.0144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.558
4491,0.5872,0.0629,0.0033,0.0,0.0375,0.0,0.0112,0.0636,0.0997,0.0,0.0,0.0,0.0,0.0,0.1281,0.0,0.0054,0.0,1.601
4492,0.725,0.0,0.0,0.0,0.075,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.511
4493,0.5165,0.2086,0.0972,0.1049,0.0177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0331,0.0,0.022,0.0,1.54
4494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.5,1.71
4495,0.5962,0.1286999999999999,0.0703,0.0,0.0319,0.0,0.0,0.0,0.0,0.0,0.1729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.55
4496,0.3267,0.3082,0.0052,0.0,0.0,0.2812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0579999999999999,0.0,0.0,0.0207,0.0,1.677
4497,0.7338,0.0497,0.0644,0.0,0.0309,0.0,0.0,0.0457,0.0484999999999999,0.0,0.0,0.0266,0.0,0.0,0.0,0.0,0.0,0.0,1.526
4498,0.0715,0.0,0.0,0.0,0.0,0.0,0.0,0.0715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8570000000000001,0.0,0.0,1.639
4499,0.0,0.0,0.1608,0.1534,0.0,0.01,0.0297,0.0006,0.0629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5826,1.51676
4500,0.6934,0.0,0.0,0.0443,0.0318,0.0,0.0,0.2305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.509
4501,0.0,0.0185,0.0185,0.0741,0.037,0.3704,0.0556,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3889,1.61
4502,0.0,0.129,0.0587,0.2314,0.1083,0.0063,0.0825,0.0,0.0,0.0043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3795,1.5475
4503,0.7275,0.063,0.0508,0.0,0.0043,0.0,0.0,0.1538,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.503
4504,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,1.569
4505,0.5284000000000001,0.0535,0.027,0.0,0.048,0.0,0.023,0.0222,0.1553,0.0,0.0,0.0,0.0,0.0,0.1425,0.0,0.0,0.0,1.6
4506,0.4284,0.1548,0.0059,0.0,0.0,0.0,0.0901,0.0241,0.0201,0.0,0.0,0.2749,0.0,0.0,0.0,0.0,0.0,0.0,1.733
4507,0.3965,0.0,0.0,0.0,0.0,0.1618,0.0,0.0,0.1052999999999999,0.0,0.0,0.0,0.0,0.0,0.3107,0.0,0.0,0.0069999999999999,1.839
4508,0.0,0.0,0.0818,0.0,0.0,0.0,0.2795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6386999999999999,0.0,0.0,1.659
4509,0.6652,0.1475,0.0199,0.0,0.0,0.0,0.0383,0.0419,0.0391,0.0,0.0,0.0,0.0,0.0,0.0276,0.0,0.0102,0.0,1.522
4510,0.4884,0.0766,0.0,0.0,0.0,0.1159999999999999,0.1488,0.0,0.0,0.0765,0.0,0.0,0.0276,0.0437,0.0,0.0,0.0144,0.0,1.67713
4511,0.664,0.0,0.0969999999999999,0.04,0.0,0.0,0.0,0.185,0.005,0.0008,0.0,0.0,0.0004,0.0,0.0008,0.0,0.0,0.0,1.508
4512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1574,0.0,0.2298,0.0,0.0,0.0,0.6128,0.0,0.0,1.868
4513,0.0,0.037,0.0,0.0741,0.037,0.3704,0.037,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4074,1.6
4514,0.7984,0.0,0.0177,0.0,0.0,0.0,0.0,0.0697,0.0443,0.0,0.0,0.0546,0.0,0.0,0.0,0.0,0.0,0.0,1.5231
4515,0.3235,0.276,0.0245,0.0,0.104,0.03,0.167,0.0,0.0,0.035,0.0,0.0,0.01,0.022,0.0,0.0,0.008,0.0,1.62
4516,0.2767,0.2344,0.0,0.0,0.1663,0.0,0.1689999999999999,0.0,0.0,0.0191,0.0,0.0,0.0,0.0668,0.0389,0.0,0.0259,0.0,1.6955
4517,0.0,0.775,0.0,0.0,0.0,0.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57114
4518,0.1202,0.5503,0.0,0.0,0.0,0.0,0.0992,0.0,0.0,0.0,0.2003,0.0,0.03,0.0,0.0,0.0,0.0,0.0,1.61
4519,0.049,0.0994,0.0298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8177,0.0,0.0,0.0,0.0,0.0,0.0,1.97
4520,0.0,0.0704,0.0264,0.0,0.1847,0.1452,0.1407,0.0,0.0,0.0878999999999999,0.0352,0.0,0.0188,0.0,0.0,0.0,0.0,0.2904,1.620208
4521,0.14,0.2436,0.0,0.0,0.0,0.2736,0.0,0.0,0.0,0.0409999999999999,0.0,0.0,0.0,0.1377,0.0836,0.0,0.0705,0.0,1.83
4522,0.85,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.54
4523,0.6021,0.0559999999999999,0.0032,0.0,0.0448,0.0,0.0155,0.0634,0.0856,0.0,0.0,0.0,0.0,0.0,0.1213,0.0,0.0069,0.0,1.601
4524,0.1169,0.3154,0.0059,0.0,0.0,0.0,0.0126,0.0,0.0,0.5381,0.0,0.0,0.0,0.0034999999999999,0.0076,0.0,0.0,0.0,1.665
4525,0.4274,0.1199,0.0189,0.0,0.0801,0.0,0.1504,0.0,0.0,0.1814,0.0,0.0,0.0,0.0089,0.0,0.0,0.013,0.0,1.616
4526,0.0,0.0,0.122,0.0,0.0,0.0,0.0,0.4171,0.0,0.0,0.0,0.0,0.0,0.0011,0.0,0.0,0.0,0.4538,1.518
4527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,1.53
4528,0.0964,0.3053,0.0,0.0,0.0437,0.0,0.0,0.0,0.0,0.2862,0.0,0.0,0.0,0.1329,0.1101999999999999,0.0,0.0253,0.0,1.83159
4529,0.0,0.0,0.35,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.66464
4530,0.6299,0.0,0.1939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1454,0.0308,0.0,0.0,0.0,0.0,1.6596
4531,0.5201,0.0,0.2396,0.0,0.0,0.0,0.0,0.1587,0.0,0.0,0.0802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.531
4532,0.0972,0.5539000000000001,0.0043,0.0,0.2036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0956,0.0,0.0,0.0448,0.0,1.679
4533,0.4619,0.2317,0.0124,0.0,0.0,0.2862,0.0,0.0044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6204
4534,0.0,0.0,0.1185,0.0,0.0,0.0,0.2462,0.0,0.0,0.0,0.0,0.0,0.0,0.0034999999999999,0.0,0.0,0.0,0.6136,1.533
4535,0.2303,0.1588,0.0,0.0,0.0,0.2032999999999999,0.0757,0.0346,0.0,0.0,0.0,0.0,0.0,0.0817,0.1739,0.0,0.0417,0.0,1.80534
4536,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.509
4537,0.1119,0.1534,0.0,0.0,0.1671,0.0893,0.0,0.0,0.0,0.0643,0.0,0.0,0.0,0.0455999999999999,0.3117,0.0,0.0464,0.0,1.938
4538,0.0,0.0,0.0231,0.0,0.0,0.0384,0.1073,0.0259,0.0,0.3284,0.0619,0.0,0.0,0.0,0.0,0.0,0.0,0.4067,1.58522
4539,0.1289,0.2941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3359,0.0,0.0,0.0409,0.1086999999999999,0.0666,0.0,0.0249,0.0,1.805
4540,0.637,0.0862,0.0,0.0,0.0,0.0,0.1099,0.0989,0.0442,0.0,0.0,0.0237,0.0,0.0,0.0,0.0,0.0,0.0,1.543
4541,0.0,0.0,0.12,0.0,0.0,0.02,0.115,0.166,0.109,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,1.53
4542,0.6078,0.0201,0.0,0.0,0.0626999999999999,0.0481,0.0,0.0454,0.0746,0.0691,0.0,0.0,0.0,0.0,0.0704,0.0,0.0,0.0,1.595
4543,0.524,0.0608,0.0593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3527,0.0,0.0,0.0,0.0,0.0,0.0,1.755
4544,0.1796,0.155,0.0,0.0,0.0384,0.1056,0.0,0.0,0.0,0.0,0.1031,0.1209,0.0,0.0264,0.2702,0.0,0.0,0.0,1.92
4545,0.13,0.48,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.05,0.0,0.0,0.04,0.09,0.0,0.0,0.0,0.0,1.69517
4546,0.0,0.0,0.0094,0.0,0.0,0.0,0.0,0.3986,0.0276,0.0,0.0436,0.0,0.0,0.0015,0.189,0.0,0.0,0.3231,1.6141
4547,0.1636,0.3705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0658,0.0,0.0,0.0754,0.1379,0.0,0.0,0.1668,0.0,1.83
4548,0.7859999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.214,1.51
4549,0.3,0.0,0.0,0.0,0.0,0.55,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.729
4550,0.2597,0.4087,0.0134,0.0,0.0,0.2507999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0647,0.0,0.0,0.0,0.0,1.659
4551,0.6237,0.167,0.1077,0.0,0.0179,0.0,0.0,0.0,0.0250999999999999,0.0168,0.0111,0.0,0.0,0.0,0.0108,0.0,0.0,0.0,1.514
4552,0.6901,0.0775,0.1224,0.0419,0.0433,0.0242,0.0,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.516
4553,0.6086,0.0424,0.0163999999999999,0.0,0.0412,0.0,0.0344,0.119,0.0129,0.093,0.0,0.0,0.0,0.0,0.0144999999999999,0.0,0.0167,0.0,1.558
4554,0.6306,0.0,0.0244,0.0,0.0596999999999999,0.0626999999999999,0.0,0.0596999999999999,0.0771,0.0,0.0,0.0,0.0,0.0,0.0856,0.0,0.0,0.0,1.5863
4555,0.0,0.4809,0.0327999999999999,0.0,0.0,0.0289999999999999,0.0,0.0,0.0,0.1508,0.0,0.0,0.0,0.1266,0.1256,0.0,0.0542,0.0,1.801
4556,0.6029,0.0,0.0,0.0,0.0,0.0111,0.0,0.0971,0.0653,0.0,0.0165,0.0,0.0,0.0,0.2071,0.0,0.0,0.0,1.6445
4557,0.5,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.565
4558,0.3185,0.0,0.1265,0.006,0.0779,0.0464,0.0022,0.0083,0.0,0.1734,0.0014,0.0,0.0,0.0598,0.1553999999999999,0.0,0.0208,0.0,1.785
4559,0.0,0.0227999999999999,0.0156,0.0,0.0,0.0,0.1065,0.0,0.0,0.0,0.0,0.0,0.0,0.171,0.0,0.0,0.0,0.6840999999999999,1.584
4560,0.3519,0.2087999999999999,0.0,0.0,0.0,0.2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0526,0.152,0.0,0.0,0.0321,0.0,1.753
4561,0.0,0.1996,0.0249,0.1744,0.1273,0.0249,0.0998,0.025,0.0249,0.0,0.0249,0.0,0.0,0.0,0.0,0.0,0.0,0.2743,1.5656
4562,0.6242,0.0,0.0,0.0,0.0,0.0,0.0,0.0263,0.03,0.0,0.0,0.2791,0.0,0.0,0.0149,0.0,0.0237999999999999,0.0,1.719
4563,0.5585,0.0,0.0,0.0,0.0,0.0036,0.0,0.0913,0.0667,0.2799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57
4564,0.5502,0.2399,0.067,0.0484999999999999,0.0044,0.0,0.0,0.0795,0.0005,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,1.498
4565,0.4582,0.1178,0.0026,0.0,0.0635,0.24,0.0,0.0,0.0,0.0581,0.0,0.0183,0.0,0.0,0.0402,0.0,0.0,0.0,1.67
4566,0.0317,0.4527,0.0,0.0,0.0,0.075,0.1273,0.0488,0.0,0.207,0.0,0.0,0.0134,0.031,0.0,0.0,0.0,0.0,1.6588
4567,0.2269,0.1688,0.0040999999999999,0.0,0.1202,0.308,0.0,0.0,0.0,0.0,0.0,0.0,0.0245,0.0501,0.0747,0.0,0.0091,0.0,1.769
4568,0.4809,0.0,0.0083,0.0632,0.0,0.0,0.1052,0.0684999999999999,0.045,0.0731,0.0,0.1523,0.0,0.0025,0.0,0.0,0.0,0.0,1.652
4569,0.0,0.0,0.0286,0.0,0.0301,0.0877,0.0,0.1483,0.0,0.3042,0.0,0.0,0.0,0.0179,0.0,0.0,0.0,0.382,1.58215
4570,0.546,0.0,0.0,0.2339999999999999,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.522
4571,0.0289999999999999,0.0550999999999999,0.003,0.0,0.3714,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5335,1.528
4572,0.4888,0.0,0.0,0.0,0.0,0.0525,0.0,0.1878,0.0046,0.0,0.0,0.0,0.0,0.0,0.2661,0.0,0.0,0.0,1.71562
4573,0.7313,0.0,0.0,0.0442,0.0424,0.0,0.0,0.1821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.506
4574,0.7373999999999999,0.1017,0.0,0.0,0.0023,0.0056,0.0,0.0969,0.049,0.0,0.0,0.0,0.0,0.0,0.0064,0.0,0.0,0.0,1.51805
4575,0.505,0.125,0.015,0.0,0.0,0.24,0.0,0.0,0.0,0.035,0.0,0.0,0.0,0.02,0.024,0.0,0.036,0.0,1.65625
4576,0.506,0.0232,0.0237999999999999,0.0401,0.0,0.0,0.1515,0.073,0.0,0.0397,0.0,0.1217,0.0,0.0049,0.0,0.0,0.0,0.0,1.65
4577,0.1052,0.4083,0.0,0.0,0.1479,0.0,0.119,0.0,0.0,0.131,0.0,0.0,0.0,0.0533,0.0,0.0,0.0353,0.0,1.68372
4578,0.6067,0.1777,0.0447,0.0,0.0,0.0254,0.0654,0.0525,0.0276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.521
4579,0.0847,0.563,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.008,0.0,0.0,0.0636,0.178,0.0,0.0,0.0954,0.0,1.77527
4580,0.595,0.1682999999999999,0.0746,0.0,0.0,0.0,0.1246,0.0023,0.0276,0.0,0.0,0.0,0.0,0.0,0.0072,0.0,0.0,0.0,1.516
4581,0.667,0.133,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52
4582,0.0,0.1258,0.0841,0.0634,0.1382,0.0256,0.0061,0.1619,0.0232,0.0796,0.0,0.0,0.0,0.0,0.0113999999999999,0.0,0.0,0.2807,1.56521
4583,0.7526,0.1429,0.0153,0.0,0.0,0.0,0.0,0.0747,0.0066,0.0061,0.0,0.0,0.0,0.0,3.915e-05,0.0,0.0,0.0,1.487
4584,0.5389,0.0,0.0,0.0,0.0,0.0,0.0,0.0043,0.0070999999999999,0.0,0.0,0.4481,0.0,0.0,0.0,0.0,0.0,0.0,1.8474500000000005
4585,0.7000000000000001,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.522
4586,0.5565,0.0926,0.0087,0.0,0.0302,0.1555,0.0,0.0221,0.0402,0.0346,0.0,0.0,0.0,0.0045,0.0484,0.0,0.0059,0.0,1.6154
4587,0.0,0.0,0.0521,0.1319,0.0,0.0694,0.178,0.0,0.0,0.0,0.1026,0.0,0.0,0.0163,0.0,0.0,0.0,0.4497,1.565
4588,0.556,0.0,0.222,0.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.562
4589,0.6042000000000001,0.0387,0.0147,0.0447,0.0,0.0,0.1205,0.0387,0.0242,0.0,0.0,0.0,0.0,0.0,0.1142,0.0,0.0,0.0,1.605
4590,0.1278999999999999,0.1753,0.0,0.0,0.0,0.172,0.0,0.0,0.0,0.0735,0.0,0.0,0.0,0.0652,0.3293999999999999,0.0,0.0530999999999999,0.0,1.94
4591,0.6461,0.0,0.0,0.0,0.0,0.0222,0.0,0.0857,0.0578,0.0,0.0,0.0,0.0,0.0,0.1876,0.0,0.0,0.0,1.63
4592,0.6779000000000001,0.024,0.0327,0.0,0.0,0.0,0.0,0.1562,0.0,0.0,0.0,0.0,0.0,0.0,0.092,0.0,0.0,0.0047,1.5668
4593,0.6559999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,1.562
4594,0.5867,0.0563,0.0,0.0,0.0824,0.1339,0.0,0.0,0.0,0.0,0.0824,0.0,0.0,0.0,0.0392,0.0,0.0191,0.0,1.632
4595,0.6535,0.0,0.0094,0.0429,0.1041,0.0,0.0,0.1894,0.0,0.0,0.0,0.0,0.0,0.0,2.089e-06,0.0,0.0,0.0,1.528
4596,0.6708,0.0,0.1061999999999999,0.0659,0.0,0.0,0.0,0.1244,0.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.505
4597,0.1009999999999999,0.1762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1110999999999999,0.0,0.0,0.0,0.1962,0.3363,0.0,0.0681,0.0,2.0161
4598,0.0,0.0,0.1,0.0,0.0,0.0,0.02,0.11,0.11,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.53
4599,0.05,0.05,0.0983,0.1508,0.0,0.0,0.015,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5927,1.51254
4600,0.0506,0.2841,0.0,0.0943,0.2984,0.0,0.0,0.0,0.0323,0.0,0.022,0.0,0.0,0.035,0.1524,0.0,0.0309,0.0,1.78
